label,content
2,비밀번호 분실로 화면이 잠기셨나요.
3,상품을 받지 못했는데 발송완료로 표시되는 이유가 뭔가요?
3,휴일에도 상품을 받을수 있나요?
1,건강진단결과 거절체로 판정받은 경우 보험에 가입할 수 없는지요?
1,전화를 통해 보험 가입을 신청하고 계약이 되는 시점은?
1,대출 이용한 거래내역이 궁금해요(기간별/일자별)
4,예약시 성별  생년월일을 잘못 입력했습니다.
1,종합건강진단 서비스는 어떤 사람이 받을 수 있습니까?
3,롯데닷컴 배송흐름은 어떻게 되나요?
3,배송중인 상품의 위치는 어떻게 확인하나요?
1,「나의 계약」에서 내가 가입한 보험이 보이지 않습니다.
2,실내기 버튼이 눌러지지 않아요. CL 표시가 떠요.
2,SD카드에 자료 이동하는 방법
2,난방/히터 선택이 안돼요.
3,비밀번호를 잊어버린 경우 어떻게 확인 하나요?
4,마일리지가 있어 무료로 항공을 이용할 수 있는데 현지 관광에만 참여할 수 있나요?
4,예약한 호텔 부대시설이 어떻게 되나요?
2,G6 화면 꺼진 상태에서 얼굴 인식으로 잠금 해제가 안돼요.
4,[지중해&유럽] 유럽에서 다양한 국가를 방문하는데 국경 통과마다 입국심사를 하나요?
2,필터 청소는 어떻게 하나요
2,실내기 버튼이 눌러지지 않아요. CL 표시가 떠요.
3,취소한 상품이 배송되었습니다. 어떻게 하나요?
1,MY삼성생명에서 유지계약 해지(해약)시 기준사항입니다.
3,판매자가 상품 상태 확인 후 반품/교환 가능 여부를 알려주겠다고 하는데 왜 그런가요?
3,입금예정자와 실제 입금자가 다르면 입금확인이 안되나요?
1,다른 사람의 이름으로 이메일이 옵니다.
4,스위스 패스로 이용가능한 열차는 무엇인가요?
4,[결제수정] 결제수정관련 문의 답변
4,요금미정으로 보이는 숙소는 접수가 불가능 한가요?
4,애완동물 동반시 필요한 서류가 있나요?
2,음성 녹음의 추가된 기능
3,회원가입을 하지 않아도 물건을 주문할 수 있나요?
3,상품을 받지 못했는데 발송완료로 표시되는 이유가 뭔가요?
3,결제수단별 복합 결제 수단이 어떻게 되나요?
1,이틀 후에 지급되니 불편합니다. 왜 그런가요?(변액)
1,대출이자가 자동이체 통장에서 인출되는 순서는 어떻게 되나요?
2,[G6] USB로 연결하여 PC와 휴대폰에 파일을 이동하는 방법을 알려주세요.
4,어제 확정되는 요금을 확인했는데 지금은 그 요금이 없어요. or 확정이었는데 지금은 대기로 보여요.
2,에어컨을 만지면 전기가 흘러요.
1,MY삼성생명에서 지급청구 후 청구서를 꼭 팩스 전송해야합니까?
1,퇴직연금의 급여는 언제 받을 수 있나요?
2,최신 소프트웨어 버전으로 업데이트하고 싶어요.
4,공항 면세점 이용시간은?
4,해외 현지에서 출발하는 편도&왕복&다구간 예약할 수 있나요?
1,가상계좌를 통해서 원리금 납입이 가능한가요?
3,상품을 받지 못했는데 발송완료로 표시되는 이유가 뭔가요?
2,메시지 설정은 어떻게 하나요?
2,U+ 로밍 편리 서비스 앱은 어떻게 사용하나요?
1,질병으로 입원시 '진료비세부내역서'를 추가로 첨부하라고 하는데  진료비세부내역서가 무엇인가?
4,알짜항공권 출발 및 TAX미확정이면 어떻게 하나요?
1,펀드상품은 예금자보호 대상입니까?
1,보험금액을 줄이려고 하는데 보험료 차액이 환불되지 않는 이유는?
1,해외에서 콜센터를 이용하려고 하는데 전화번호는 어떻게 되나요?
4,항공권 결제는 어떻게 하나요?
2,기본 구성품과 액세서리는 어디에서 구입 하나요.
4,항공권 현금결제 하고싶어요.계좌번호는 어떻게 되죠?
3,상품을 직접 방문하여 수령할 수는 없나요?
3,배송이 지연되는 사유가 무엇인가요?
4,신용카드 결제후 다른카드로 변경할수 있나요?
3,배송이 지연되는 사유가 무엇인가요?
1,근로자 퇴직통지서는 반드시 첨부해야 하는 것입니까?
3,휴일에도 상품을 받을수 있나요?
2,에어컨에서 기름이 떨어져요.
3,상품을 직접 방문하여 수령할 수는 없나요?
1,DC가입자 입니다. 보안카드를 발급받은 적이 없는데 보안카드 번호를 입력하라고 합니다.
3,상품을 직접 방문하여 수령할 수는 없나요?
3,탈퇴 후 재가입까지 기간 제한이 있나요?
4,결제는 카드만 가능한가요?
4,패키지 여행시 항공권 upgrade가 가능한가요?
4,[티켓(e-ticket)출력] 항공권은 어떻게 확인하나요?
3,상품을 받지 못했는데 발송완료로 표시되는 이유가 뭔가요?
2,표시창이 자동으로 꺼져요. OF가 뜨면서 화면이 꺼져요.
2,기본홈과 기본홈(홈&앱서랍)의 다른 점은 무엇인가요.
2,V35 G7 V30 Q보이스 사용 방법을 알고 싶어요.
3,롯데닷컴 배송흐름은 어떻게 되나요?
2,벽걸이 에어컨은 어떻게 청소 하나요.
1,보험계약대출(약관대출)은 어떻게 받을 수 있나요?
4,무통장 입금계좌를 알고싶습니다.
1,이민을 가려는데 보험료를 계속 납부해야 하는지요?
1,펀드와 신탁의 차이점은 무엇입니까?
3,상품을 받지 못했는데 발송완료로 표시되는 이유가 뭔가요?
1,교보다이렉트로 보험에 가입하면 어떤 점이 좋아요?
1,교보바로받는신용대출은 어떻게 이용할 수 있나요?
1,보험금청구서는 왜 보험대상자가 작성해야합니까? 방문하는사람이 작성하면 안됩니까?
3,배송이 지연되는 사유가 무엇인가요?
4,취소마감일이 지난 예약이라 그런지 예약 과 동시에 결제를 하라고 합니다. 결제 없이 예약만 불가능한가요?
1,엑셀파일이 올라가지 않습니다. 시스템 에러라고 나옵니다.
1,생명보험사가 도산하면 퇴직연금 적립금은 어떻게 보장됩니까?
3,고객부담배송비란 무엇인가요?
1,선납보험료란 무엇입니까?
1,남편계약의 보험료를 납입하고  전부 관리하고 있는 배우자(=예금주)에게 입금확인이 불가한 이유가 무엇입니까?
2,버튼을 눌러도 동작하지 않아요.(공기청정 좌우바람 먼지상태 습도 등)
1,퇴직보험을 인터넷으로 청구하기 위해서 어떻게 하여야 합니까?
1,보험대상자 사망시 수익자가 미지정된경우(법정상속인) 상속순위가 어떻게 되는지요?
1,퇴직했을 경우 개인퇴직계좌(IRA)에 무조건 가입해야 합니까?
4,호텔 숙박에 대한 영수증을 받고 싶습니다.
4,아동요금과 유아요금은 어떤 기준으로 적용 되나요?
2,겨울철 이후 처음 사용한다면 자가 점검을 해보셨나요?
3,배송중인 상품의 위치는 어떻게 확인하나요?
1,근로자(개인)가 운용방법으로 개별 주식을 직접 선택할 수 없습니까?
3,상품을 직접 방문하여 수령할 수는 없나요?
2,통화중녹음은 어떻게 사용하나요.
4,예약 시 출.도착 스케줄은 어느나라 시간인가요?
1,실효(효력상실해지)된 계약을 다시 살리고 싶습니다.
4,유로스타 등 초고속 열차는 사전에 미리 구매해야 하나요?
1,퇴직보험자산은 특별계정으로 운용하여 기존의 일반보험자산...
2,휴대폰 화면을 케이블 없이 TV에서 볼 수 있나요.
2,스탠드 에어컨 냉각핀 (냉각기가 아래 부착된 에어컨) 청소 방법이 궁금하세요?
2,난방/히터 선택이 안돼요.
1,결제일에 보험료를 납부하지 않으면 해지(실효) 되는 건가요?
3,상품을 직접 방문하여 수령할 수는 없나요?
1,수익자 변경 관련 안내 입니다.
3,주문한 상품은 언제쯤 받을 수 있나요?
1,대출잔고가 얼마나 됩니까?
2,실외기에 바람막이/ 가이드를 설치하고 싶어요.
3,상품을 직접 방문하여 수령할 수는 없나요?
1,드래곤승천주식형을 가입한 고객입니다. 당일 현금출금이 가능합니까?
1,다발성질환은 어떤 질병인가요?
1,퇴직연금에도 퇴직금 중간정산제와 같이 근로자가 목돈을 필요로 할 때 사용할 수 있는 제도가 있나요?
2,에어컨만 사용하면 눈이 따가워요. 눈이 매워요.
1,과거분까지 퇴직연금제도를 적용하려면 부담이 너무 크지 않습니까?
4,결제 취소 후 환불절차는 어떻게 되나요?
3,롯데닷컴 배송흐름은 어떻게 되나요?
4,카드로 결제 했는데  현금으로 환불 받을 수 있나요?
2,가스 새는 소리가 들려요. 사용 안하는데 이상한 소리가 들려요.
2,V35의 Sidelight 기능은 무엇인가요.
1,상피내암이 무엇인가요 ?
3,취소한 상품이 배송되었습니다. 어떻게 하나요?
2,G6 자동 통화 녹음 기능은 어떻게 사용하나요.
3,I-포인트  S-Money등으로 반품택배비를 지불할 수 있나요?
3,롯데닷컴 배송흐름은 어떻게 되나요?
1,퇴직보험은 예금자보호 대상 상품입니까?
1,이메일(자동이체 입금안내 등) 서비스를 신청합니다.
3,교환 시 어느 택배사를 이용해는지 택배사 이용 방법에 대해 자세히 알고 싶어요.
4,호텔 룸 구조에 대해 궁금합니다. 더블 이라고 되어 있는데 이게 무엇인가요?
1,보험약관은 어디서 볼 수 있나요?
4,항공권 결제시한 연장이 가능한가요?
4,애완동물 데리고 비행기 탑승 가능한가요?
1,적립식펀드 만기가 도래했습니다. 이 경우 만기일에 자동으로 환매되나요?
3,상품을 직접 방문하여 수령할 수는 없나요?
1,홈페이지에서 한글 입력이 안되거나 숫자 입력이 안될때 조치 방법 안내
4,항공사 마일리지 적립은 어떻게 해야되나요?
2,통화 중 화면이 안 켜지나요.
1,교통사고로 자동차보험 처리를 받은 의료비는 실손보장이 가능한가요?
3,회원정보와 관련된 피해를 입었을 경우엔 어떻게 하나요?
3,각 결제수단별 환불 날짜를 자세히 알고 싶어요.
4,[결제수정 및 문의] 두개의 신용카드로 결제할 수 있나요?
2,LG-F120L LTE 어베인 원넘버 설정하기
2,버튼을 눌러도 동작하지 않아요.(공기청정 좌우바람 먼지상태 습도 등)
1,병원발급 구비서류는 사본은 불가합니까?
3,발송완료 알림톡(SMS)을 받았는데  송장 추적이 되지 않아요.
3,상품을 받지 못했는데 발송완료로 표시되는 이유가 뭔가요?
3,발송완료 알림톡(SMS) 을 받았는데 상품은 언제쯤 받을 수 있는거예요?
4,ALL inclusive가 무엇인가요?
3,발송완료 알림톡(SMS) 을 받았는데 상품은 언제쯤 받을 수 있는거예요?
1,중도보험금을 자동이체통장으로 수령할 수 있는지요?
2,F720S/K/L  리더 모드(Reader mode) ?
1,지난달과 이번달 이자가 왜 틀리나요?(추가대출고객 중도이자상환고객 CD/ATM 이용고객 등)
1,변액보험에서 보험계약대출을 받을 경우 보유하고 있는 보유좌수가 변동 되나요?
2,리모컨이 안돼요.
3,취소한 상품이 배송되었습니다. 어떻게 하나요?
1,로그인 비밀번호와 거래 비밀번호는 어떻게 다릅니까?
4,[발권]국제선 항공료에 1개월짜리 3개월짜리 15일짜리 등의 운임이 있던데 차이가 무엇인가요?
4,여행가방은 어떻게 꾸려야 합니까?
2,에어컨에 코드가 없어요. 코드가 잘렸어요.
1,리얼타임으로 보험료 납입해도 보험료 할인이 있습니까?
2,(설치 후 처음 사용) 가동 중 멈추면서 NO가 떠요.
4,예약시 필수 지참사항
1,보험료 신용카드로 납입할 수 있나요?
1,퇴직연금제도 도입 후  다른 종류의 제도로 변경할 수 있나요?
2,올해 처음 에어컨을 가동하는데 곰팡이 냄새가 나요. 쾌쾌한 냄새가 나요.
1,통원비는 보장 안됩니까?
2,지문을 등록해서 결제 서비스를 이용할 수 있나요?
3,배송중인 상품의 위치는 어떻게 확인하나요?
2,G7의 Google Lens 기능을 알려주세요.
2,노크 코드로 꺼진 화면에서 잠금을 해제하는 방법을 알려 주세요.
4,언제까지 취소 시 수수료가 없나요?
4,여권의 영문과 항공권의 영문이 틀립니다 어떻게 하지요?
3,반품하기로 한 상품을 아직도 회수해 가지 않았어요!
4,임산부는 비행기를 탈 수 있을까요?
4,렌터카 예약시 특정차량으로 선택할 수 있나요?
4,[기타] NO-SHOW는 무엇인가요?
3,회원탈퇴는 어떻게 하나요?
3,취소한 상품이 배송되었습니다. 어떻게 하나요?
2,난방시 실외기에서 물이 떨어지나요?
1,방카슈랑스 제도에 대해 알려 주십시오.
1,부활을 하려면 반드시 내방해야 합니까?
2,비가 오면 에어컨에서 물이 새요.
3,상품을 직접 방문하여 수령할 수는 없나요?
3,상품을 받지 못했는데 발송완료로 표시되는 이유가 뭔가요?
2,전원을 꺼도 날개가 완전히 닫히지 않아요.
4,기내식은 어떻게 신청 하나요?
2,표시창에 LO가 떠요.
2,(폭설) 난방이 약해요. 미지근한 바람이 나와요.
3,상품을 받지 못했는데 발송완료로 표시되는 이유가 뭔가요?
3,구매확정을 하면 교환/반품을 할 수 없나요?
4,임산부일 경우 비행기 탑승에 제한이 있나요?
1,보안 프로그램 설치 중 화면이 멈추거나 오류가 발생했습니다.
3,상품을 받지 못했는데 발송완료로 표시되는 이유가 뭔가요?
4,이티켓 받으려면 도우미 여행사 방문해야 하나요?
2,V35  G7 화면 해상도는 어떻게 변경하나요.
1,청구를 잘못하였습니다. 취소하고 싶습니다.
3,아이디를 잊어버린 경우 어떻게 확인 하나요?
2,G6 게임을 직접 플레이 하지 않을 때 배터리를 절약하고 싶어요.
4,유류할증료가 무엇인가요?
1,변액보험의 경우 예금자보호법의 보호를 받을 수 있나요?
4,항공사 마일리지를 이용해서 예약 및 발권이 가능한가요?
2,에어컨 부품을 택배로 받아볼 수 있나요.
3,무료배송 상품 반품 시 판매자가 최초 배송비를 반품 시 동봉하라고 합니다.
2,버튼을 눌러도 동작하지 않아요.(공기청정 좌우바람 먼지상태 습도 등)
3,취소한 상품이 배송되었습니다. 어떻게 하나요?
2,스마트 설정 기능은 무엇인가요.
4,항공권 발권 후 돌아오는 여정 먼저 사용 할 수 있나요?
1,자동이체 또는 출금이체동의 등록시 농협계좌는?
3,주문한 상품은 언제쯤 받을 수 있나요?
3,주문한 상품의 배송현황이나 택배사 정보는 어떻게 확인할 수 있나요?
2,(냉방)실내기에 성에가 껴요.
1,자동이체 신청하면 모든상품에 대하여 보험료 할인해 줍니까?
3,취소한 상품이 배송되었습니다. 어떻게 하나요?
3,휴일에도 상품을 받을수 있나요?
4,비행기 연착시 렌터카 예약은 취소되나요?
2,분실이나 도난에 대비해 휴대폰 데이터를 보호할 수 있나요.
1,고객사랑서비스는 무엇입니까?
4,가이드나 인솔자 팁은 어느 정도 줘야 합니까?
4,[인보이스] 인보이스관련 문의 답변
4,하프보드 Vs. 풀보드(Half Board vs. Full Board)
2,해외 휴대폰을 국내에서 로밍 서비스로 사용할 수 있나요?
2,앵글 및 베란다 새시가 있다면 앵글이나 새시를 손으로 살짝 잡아 보시겠어요?
4,해외여행시 국내에서 사용하는 전기제품을 가지고 가서 사용할 수 있나요?
4,좌석클래스 확인해주세요?
4,항공권 변경이나 취소가능한가요?
1,웹회원탈퇴 방법은?
4,체크인 & 체크아웃 시간이 어떻게 되나요?
3,발송완료 알림톡(SMS) 을 받았는데 상품은 언제쯤 받을 수 있는거예요?
2,[G6] 젠더를 이용해 충전하면 충전 속도가 느려요.
1,메일 및 핸드폰 정보가 변경되어 비밀번호 확인이 안 됩니다.
3,상품을 받지 못했는데 발송완료로 표시되는 이유가 뭔가요?
3,발송완료 알림톡(SMS)을 받았는데  송장 추적이 되지 않아요.
2,[냉방] 에어컨에 토출구에서 흰 연기가 나와요. 이슬이 맺혀요.
3,회원가입한 적이 없는데 이미 가입되어 있다고 나옵니다. 어떻게 해야 하나요?
1,지로영수증을 분실했을 경우 보험료 입금을 어떻게 해야 합니까?
3,롯데닷컴 배송흐름은 어떻게 되나요?
2,근접센서 기능이 안되나요?
3,상품을 받지 못했는데 발송완료로 표시되는 이유가 뭔가요?
2,32 bit Hi-Fi DAC이란 무엇인가요?
1,국내에 거주하는 외국인도 보험가입이 가능합니까?
4,해외출발 항공권도 예약 가능한가요?
1,퇴직연금의 급여는 언제 받을 수 있나요?
1,금일 오전에 퇴직급여 신청을 하였습니다. 언제 지급이 됩니까?
3,취소한 상품이 배송되었습니다. 어떻게 하나요?
2,상하/ 좌우 풍향 조절이 안돼요.
1,대출금리에는 어떤 것들이 있습니까?
2,엘지제품에도 오존이 발생하나요.
1,원금 보상이 되는 신탁상품이 있습니까?
4,패키지여행으로 예약하고 현지에서 일행끼리 관광이 되나요?
1,공인인증서 암호를 입력했는데 계약이 존재하지 않는다고 나옵니다.
2,실외기가 물에 잠겼는데 사용이 가능한가요.
4,중복(이중) 예약건은 취소 해야 하나요?
2,V35 G7 Q링크 기능은 무엇인가요.
4,카드결제한 금액의 승인을 취소하고 싶은데요?
2,LG 페이 앱을 설치하고 싶어요.
1,배우자(자녀)통장으로 자동이체 신청할 수 있습니까?
2,카메라 전문가 모드의 수동 초점(Manual Focus)은 어떻게 동작 하나요?
3,취소한 상품이 배송되었습니다. 어떻게 하나요?
1,보험관련 안내장 우편물 수령지를 변경하고 싶습니다.
4,항공편 예약은 언제부터 가능한가요? 예약 후 항공권 구입은 언제까지 해야 하나요?
3,오픈 아이디란 무엇인가요?
1,내가 총 납입한 보험료에서 대출을 다 받는거 아닙니까?
2,에어컨에 토출구에서 흰 연기가 나와요. 이슬이 맺혀요.
2,에어컨에서 냄새가 나는데 어떻게 청소하나요.
3,배송이 지연되는 사유가 무엇인가요?
1,외국인(교포) 입니다. 웹회원 가입시 실명확인이 되지 않습니다.
1,퇴직보험청구서에 자필서명을 꼭 해야 합니까?
1,퇴직금 지급시 대출금 또는 압류금에 대한 공제가 가능한가요?
4,환전은 어떻게 해야하나요?
3,내 주문내역 확인은 어디에서 가능한가요?
1,제도도입 후에 DC 부담금 또는 DB 퇴직급여 수준을 변경할 수 있나요?
1,신탁상품은 중도(해지)가 가능합니까?
1,보험료 납입을 잠시 중단하고 싶습니다.
4,성지순레 여행지 중 비자를 필요로 하는 나라가 있나요?
3,발송완료 알림톡(SMS)을 받았는데  송장 추적이 되지 않아요.
3,상품을 직접 방문하여 수령할 수는 없나요?
4,해외호텔 예약을 하면 바로 결제를 해야 하나요?
3,발송완료 알림톡(SMS) 을 받았는데 상품은 언제쯤 받을 수 있는거예요?
1,배우자(or 가족) 통장으로도 보험료 즉시 인출 가능합니까?
3,S-Money I-Point로 환불 받을 수도 있나요?
2,LG Hi-Fi Plus에 이어폰 연결 후 동작은 어떻게 되나요?
4,렌터카 대여 가능나이가 어떻게 되나요?
3,배송이 지연되는 사유가 무엇인가요?
1,상환하는 방법을 알려주십시오
3,취소한 상품이 배송되었습니다. 어떻게 하나요?
3,휴일에도 상품을 받을수 있나요?
2,에어컨을 가동해도 냉기도 없고 배수 호스에서 물도 안 나와요.
3,구매확정이란 무엇인가요?
1,목표수익률 SMS 알림서비스는 무엇인가요?
2,Wi-Fi 연결이 잘 안돼요.
1,종업원이 퇴직시 퇴직금에 대한 과세는 어떻게 됩니까?
4,장애인&학생 운임조건 증빙서류 어디로 제출하면 되나요?
1,변액보험의 계약자적립금은 어떻게 계산되나요?
4,항공권 부분 환불이 가능한가요?
3,휴일에도 상품을 받을수 있나요?
2,OTG 기능에 대해 알고 싶어요.
4,항공권 스케줄 변경이 가능 한가요?
1,보험료 납입(잔액)증명서 신청방법을 알려주세요
3,주문한 상품은 언제쯤 받을 수 있나요?
2,제상 또는 예열이 뜨면서 난방이 안돼요. 난방이 멈춰요.
3,가상계좌란 무엇인가요?
4,호텔 예약시 가족 성인2 소아 2인데 입실 가능한가요?
3,비회원 주문 확인은 어떻게 하나요?
3,배송이 지연되는 사유가 무엇인가요?
4,[유럽]유레일 패스 세이버 요금과 유스요금의 차이는 무엇인가요?
2,OTG 젠더를 사용해서 신규 휴대폰으로 데이터 이동은 어떻게 하나요.
1,연금으로 선택할 수 있는 자격요건이 있나요?
3,주문한 상품은 언제쯤 받을 수 있나요?
2,에어컨에 코드가 없어요. 코드가 잘렸어요.
3,취소요청한 상품이 발송되었다는 문자메시지가 왔습니다. 왜 그런가요?
3,롯데닷컴 배송흐름은 어떻게 되나요?
1,일반(담보 및 신용)대출내역 및 원리금상환조회
3,취소한 상품이 배송되었습니다. 어떻게 하나요?
4,[결제수정 및 문의] 항공권 결제는 언제 해야 하나요?
1,분기자산운용보고서는 어떻게 받아 볼 수 있나요?
1,자동이체 신청 변경 해지(해약)절차를 알려 주십시오.
1,실손보험에서 양압기 구강내장치(하악전방유도장치)가 보장이 되나요?
4,예약내용 확인은 어떻게 하나요?
3,상품을 직접 방문하여 수령할 수는 없나요?
1,청구서상 수익자란에 퇴직자 서명을 반드시 받아야합니까?
2,엘지제품에도 오존이 발생하나요.
4,Family Care Service가 무엇인가요?
1,유니버설종신보험 자유납입이 가능하다고 하던데요 자유납입이란?
3,발송완료 알림톡(SMS) 을 받았는데 상품은 언제쯤 받을 수 있는거예요?
4,예약 번호를 넣어도 조회가 되지 않습니다. 어떻게 하나요?
2,[난방] 가동 중 멈추고 예열 또는 제상 표시가 나타나요.
1,특별계정이 뭔가요?
2,(난방) 실외기에 성에가 껴요.
1,고지의무를 위반하면 어떻게 되나요?
2,에어컨에서 냄새가 나는데 어떻게 청소하나요.
2,휴대폰을 LG 프렌즈 카메라와 연결하여 동시에 촬영할 수 있나요?
4,아동은 추가요금이 있나요?
3,배송이 지연되는 사유가 무엇인가요?
2,V35  G7의 전화 수신 시 플래시 기능을 알려주세요.
3,발송완료 알림톡(SMS) 을 받았는데 상품은 언제쯤 받을 수 있는거예요?
3,주문한 상품은 언제쯤 받을 수 있나요?
4,실시간예약(확정예약)과 일반예약(대기예약)의 차이는 뭔가요?
4,에어부산 항공편의 탑승수속은 어느 카운터에서 해야하나요??
3,롯데닷컴 배송흐름은 어떻게 되나요?
2,LG 캠 플러스 충전은 어떻게 하나요?
1,실손의료보험에서 비례분담이란 무엇인가요?
3,상품을 이미 받았는데 발송되었다는 문자메시지가 왔습니다. 왜 그런가요?
4,항공사 마일리지 적립율은 어떻게 되나요?
2,G7의 AR Stickers 사용 방법을 알려 주세요.
4,예약조회를 하고싶습니다.
1,우수(보험)고객신용대출을 받으면 관련 보험은 해지가 불가능한가요?
2,에어컨에서 물 흐르는 소리가 나요.
3,발송완료 알림톡(SMS)을 받았는데  송장 추적이 되지 않아요.
3,배송이 지연되는 사유가 무엇인가요?
2,대기 중 전원이 꺼져요. 어떻게 해야 하나요.
1,첨부파일 저장을 클릭했으나 아무 반응이 없습니다.
3,상품을 받지 못했는데 발송완료로 표시되는 이유가 뭔가요?
3,취소한 상품이 배송되었습니다. 어떻게 하나요?
2,LG 페이 카드 결제 비밀번호는 안전한가요.
1,무릎의 십자인대 파열로 수술 후 의사의 권유에 따라 보조기를 구입했습니다. 실손보장이 가능한가요?
3,취소한 상품이 배송되었습니다. 어떻게 하나요?
4,예약확인(변경&취소&환불)은 어디서 하나요?
3,발송완료 알림톡(SMS)을 받았는데  송장 추적이 되지 않아요.
1,회원가입은 무료입니까?
1,제 통장에서 가족계약건 인출되는데 별도로 입금안내를 해줍니까?
1,기준가격  좌수 등 용어는 무슨 뜻인가요?
1,부부 공동소유 APT의 스마트 모기지론 대출신청 절차는?
1,퇴직연금제도 시행하면 이전에 근무한 기간은 어떻게 됩니까?
2,에어컨에 코드가 없어요. 코드가 잘렸어요.
3,여러가지 상품의 주문 시 묶음배송이 가능한가요?
1,퇴직보험에 가입시 회계처리는 어떻게 됩니까?
3,배송중인 상품의 위치는 어떻게 확인하나요?
4,요금에 추가되는 세금(TAX)과 유류할증료는 무엇인가요?
2,새 제품인데 사용 중 냄새가 나요.
1,보장이 가능한지 어떻게 확인합니까?
4,DCC 란 무엇인가요?
3,취소한 상품이 배송되었습니다. 어떻게 하나요?
4,항공사 마일리지를 사용하여 발권이 가능한가요?
4,인빌라 다이닝(In Villa Dining)
1,메일로 임시비밀번호를 받았는데 틀리다고 합니다.
3,휴일에도 상품을 받을수 있나요?
4,비자가 필요한 나라일 경우 비자 수속은 개인이 하나요? 아니면 대행해주나요?
2,에어컨 여름 사용 전 점검 방법이 궁금해요
2,지문 등록할 때  왜 여러 번 입력해야 하나요?
1,개인연금보험의 가족명의 보험계약은 세제혜택이 왜 안되는지요?
4,하와이도 비자가 필요한가요?
2,LG페이 교통카드 등록 시 ' LG페이 교통카드를 주 교통카드로 설정하려면 먼저 삼성페이 교통카드를 삭제해 주세요' 라고 나옵니다.
4,인솔자와 가이드의 차이점은 무엇인가요?
3,롯데닷컴 배송흐름은 어떻게 되나요?
3,배송이 지연되는 사유가 무엇인가요?
3,취소한 상품이 배송되었습니다. 어떻게 하나요?
4,인터넷 결제시 플러그인을 설치하라고 나오는데 어떻게 하나요?
3,배송이 지연되는 사유가 무엇인가요?
1,자녀(미성년자)통장으로 자동이체 신청할 수 합니까?
4,결제시한이 예고 없이 변경될 수 있나요?
4,학생요금 적용 시 구비서류는 무엇인가요? 혹 나이 제한도 있나요?
3,발송완료 알림톡(SMS) 을 받았는데 상품은 언제쯤 받을 수 있는거예요?
3,주문한 상품은 언제쯤 받을 수 있나요?
3,배송이 지연되는 사유가 무엇인가요?
3,취소한 상품이 배송되었습니다. 어떻게 하나요?
2,에어컨 내부청소는 어떻게 하나요.(열교환기가 상부에 있는 모델)
1,운용관리업무와 자산관리업무는 무엇인지 혼동됩니다
4,호텔바우처첨부 요금은 무엇인가요?
3,배송중인 상품의 위치는 어떻게 확인하나요?
3,발송완료 알림톡(SMS)을 받았는데  송장 추적이 되지 않아요.
3,배송중인 상품의 위치는 어떻게 확인하나요?
3,취소한 상품이 배송되었습니다. 어떻게 하나요?
1,신탁상품은 예금자보호 대상입니까?
1,시스템 작업중이라며 계속 펀드변경  지급업무에 접속이 되지 않습니다.
2,V20(F800) SD 카드는 어떻게 사용 하나요
1,주식형펀드를 가입한 고객입니다. 당일 현금출금이 가능합니까?
2,OTG 기능에 대해 알고 싶어요.
2,V30에서 고음질 녹음시 배경 음악 없이 원음만 녹음하려면 어떻게 하나요.
1,실효되고 입원(수술)했었는데 부활할 수 있습니까?
1,퇴직연금제도를 도입할 때 과거분까지 적립하려면 부담이 너무 크지 않습니까?
3,배송중인 상품의 위치는 어떻게 확인하나요?
1,맞벌이(연간 소득금액 합계액이 100만원 이상인 근로소득자)를 하고 있는 부부입니다. 보장성 보험을 가입하면서 계약자는 남편  보험대상자(피보험자)는 부인으로 하였습니다. 이 경우 누가 소득공제를 받을 수 있나요?
1,개인연금보험의 소득공제 가능여부를 알려주십시오.
2,LG 360 캠은 무엇인가요?
2,난방이 약해요. 난방이 됐다 안됐다 해요.
4,상품찜은 어떻게 사용하나요?
4,좌석 배정은 언제 받을 수 있나요?
3,상품을 받지 못했는데 발송완료로 표시되는 이유가 뭔가요?
3,취소한 상품이 배송되었습니다. 어떻게 하나요?
4,당일 예약접수가 안됩니다. 어떻게 하죠?
3,발송완료 알림톡(SMS)을 받았는데  송장 추적이 되지 않아요.
3,주문한 상품은 언제쯤 받을 수 있나요?
1,예금잔액이 있는데 자동이체 안 되는 이유는 무엇입니까?
4,E-Ticket이란?
2,[설치 후 처음 사용] 표시창에 NO가 떠요.
4,현금 영수증은 어떻게 발행하나요?
1,단체보험의 개별전환 신청에 관한 내용 입니다.
1,변액보험의 적립금이나 적립금 수익률  펀드 변경 절차 등이 궁금합니다
4,여행 경비는 얼마정도 가져가야 할까요?
1,미적립된 부분은 어떻게 근로자에게 지급되나요?
4,환불 규정은 어떻게 되나요?
4,야간열차의 경우 어떤 객실이 제공되나요?
3,배송이 지연되는 사유가 무엇인가요?
2,바람세기 조절이 안돼요. 풍량 조절이 안돼요.
4,유럽에서 쓰는 화폐(통화)는?
1,보안카드 발급은 어떻게 하는 것입니까? 재발급은 어떻게 합니까?
3,주문한 상품은 언제쯤 받을 수 있나요?
3,롯데닷컴 배송흐름은 어떻게 되나요?
1,가입 후 대출은 언제부터 가능합니까?
1,재해사고란 무엇인지요?
2,냉방은 되는데 배수 호스에서 물이 나오지 않아요.
4,출발당일 항공기가 지연 또는 결항될때 어떻게 해야합니까?
2,전원이 꺼졌다 켜졌다 해요.
1,확정급여형 제도와 확정기여형 제도는 무엇이며 이 둘은 어떻게 틀립니까?
4,항공권 예약을 취소하고 싶은데 어떻게 취소하면 되죠?
1,국민연금전환금을 어떻게 처리합니까?
